"Additional remarks (names LTT LFT wolf ross etc)",Distance in Parsecs,right ascension in rads,declination in rads,Luminosity in ('Sol's),Spectrum type,Size
LTT 14050,14.58869909,3.62163092,0.876126196,0.051043045,70,1
Wolf 515,161.2913559,3.62235814,0.256039801,0.005056934,72,1
,208.3341333,3.624176192,-0.156614212,0.000544302,36,1
,14.09634734,3.626066965,0.230325284,0.020697474,70,1
LTT 14056,238.0959381,3.628030461,1.149735645,0.009118006,71.5,1
LP 66-274,156.2510667,3.628394071,1.170592329,0.000114764,72,0
LTT 5419,140.8462538,3.631157509,-0.473944158,0.025114322,67,0
Eta Bootes,9.568570719,3.631593841,0.325474817,6.730396415,50,2
,114.9439787,3.635666276,-0.934507459,0.457070624,58,0
L 259-140,114.9439787,3.635666276,-0.934914703,0.000346601,72,0
LP 912-32,188.6801286,3.636975273,-0.456956287,0.000239785,72,0
,204.0824493,3.639084212,1.380468172,0.020697474,71,1
,416.6670667,3.646501862,-0.562810506,0.816574249,55,0
Ross 837,131.580214,3.646938194,0.223605766,0.001819137,73,1
LTT 14085,256.4109064,3.648538079,0.002937971,0.001367286,72,0
,208.3341333,3.6492653,-0.395927941,0.000401637,72,0
,89.28758098,3.649701632,-0.321315115,0.000456916,62,1
,217.392071,3.65210146,0.403374679,0.100913927,70,1
,10.53111385,3.658719167,-0.027547113,0.012703018,71,1
,294.1182137,3.663300656,0.274627558,0.023983937,70.5,1
,294.1182137,3.663300656,0.274627558,0.01994879,72,0
,196.0792814,3.66380971,-0.335714082,0.001819137,73.5,1
,181.8190985,3.664755097,0.243153454,0.015845708,70.5,1
,238.0959381,3.665118707,-0.413730299,0.006605307,70.5,1
,11.23820832,3.667518535,0.813003454,0.012586551,73,1
,11.23820832,3.667518535,0.813003454,0.011479019,73,1
,222.2229722,3.667518535,0.265551846,0.608120154,55,1
,15.2085406,3.669918363,0.192509816,0.608120154,58,0
Pi Hrdra,20.00833576,3.680535782,-0.446077068,17.22109142,62,2
Theta Centauri,17.10377099,3.681481169,-0.626136869,38.02572985,60,1
,204.0824493,3.681772057,-1.280809872,1.419081902,51,0
,26.74420227,3.686208102,0.678264036,0.000954667,72,0
LFT 1069,23.53649659,3.693334863,-1.059822099,0.064854734,59,0
,22.47932849,3.693843918,-0.511526915,0.008315682,70,1
,24.94434045,3.700607069,0.442062811,6.607546862,48,2
,20.71198594,3.701188845,1.327904673,0.008707608,71,1
LTT 5553,232.5588562,3.704824948,-0.202894526,0.316209895,61,0
,17.19183442,3.705334002,1.410924167,0.018703168,71,1
,25.19553476,3.707297497,0.00616683,0.0035965,73.5,1
LP 619-50,25.19553476,3.707370219,0.006225008,2.19E-06,72,0
,21.42106155,3.708388328,-0.470773477,3.80214321,62,2
LTT 5565,196.0792814,3.709551881,-0.050934525,0.515211873,61,1
Ross 845,116.2805031,3.710715434,-0.178256294,0.000337155,75.5,1
LTT 5574,192.308559,3.712678929,-0.092037029,0.027792244,70,1
LTT 5580,250.0006667,3.715951422,-0.259675904,0.037664317,64,0
LTT 5581,250.0006667,3.715660533,-0.259734082,0.001418601,72,0
LTT 14171,15.90873937,3.71660592,0.531423668,0.134263262,64,1
LTT 14173,238.0959381,3.718205805,0.413613944,0.001958245,72,0
,208.3341333,3.719587524,-0.754564013,1.127204081,54,0
LTT 14175,232.5588562,3.719878412,0.185848477,0.005494005,72,1
,13.93955047,3.722205518,0.085521133,0.00032198,72,0
Ross 992,16.32343485,3.723587237,0.789790575,0.005494005,72.5,1
Alpha Bootes,10.98012704,3.723587237,0.339321095,114.8420987,62,2
LTT 5603,21.4669961,3.723587237,-0.073943783,9.376650166,46,2
,270.2708869,3.728023282,0.900531716,8.017599813,37,0
,270.2708869,3.728168726,0.900706249,0.325069367,61,0
Lambda Bootes,24.51660524,3.728386893,0.808378332,11.16995552,30,1
,181.8190985,3.729114113,0.188931892,0.007110409,72,1
,86.95843844,3.730277666,0.55754543,0.000380042,72,0
,175.4395465,3.732168439,-0.116791616,0.69181846,58,0
,172.4147598,3.732532049,0.005090544,0.001994653,72,0
,192.308559,3.732750216,0.797179136,0.025581255,70,1
,9.55039427,3.732822938,-1.027329887,0.172171989,63,0
,256.4109064,3.73573182,-0.42603487,2.55870388,45,0
,256.4109064,3.73573182,-0.42603487,0.002629501,72,0
,23.93041306,3.73645904,-0.098291126,0.113750591,65,1
Wolf 534,18.4933081,3.737622593,-0.121067672,0.001293773,73,1
,24.75920986,3.738713424,0.230965238,3.80214321,41,1
,19.02017634,3.739367922,-0.053756141,0.293747301,61,0
,19.02017634,3.739367922,-0.053756141,0.000288288,74,1
Ross 848,10.99214646,3.741476862,-0.150447382,0.000724179,74,1
Steph 1145,204.0824493,3.74387669,0.685536241,0.004323983,70,1
K3 (Kui),212.7667408,3.745185687,-0.695251908,0.097263596,63,1
,169.4925088,3.746640128,0.015446164,0.001379938,73,1
,232.5588562,3.74744007,0.485521509,0.004206137,72,0
,14.48330311,3.751585227,0.521184403,0.069174027,68,0
,232.5588562,3.753839611,-0.383041593,0.000456916,72,0
,17.28081094,3.755512218,0.025743606,0.809087486,51,0
,151.5162515,3.763148033,0.159028584,0.002488125,72,0
LP 800-6,238.0959381,3.76445703,-0.348367719,0.000660456,72,0
,15.70920882,3.76729319,0.416377382,0.027034792,71,1
,15.70920882,3.767511357,0.41643556,0.021474256,72,1
Theta Bootes,123.4581401,3.767729523,0.908996563,3.162456379,47,0
,123.4581401,3.767656801,0.908647497,0.003341015,73,1
,333.3338333,3.770638405,-0.877726081,0.711201616,55,0
,172.4147598,3.773110955,0.419257175,0.000176936,72,0
,16.19153436,3.775947115,0.002676172,0.00060234,72,0
,16.19153436,3.776019837,0.002647083,0.000559552,72,0
,227.2734606,3.776019837,-1.411680477,0.001418601,36,1
,400.0004167,3.776528891,0.419984396,0.059695269,70,1
Phi Virgo,22.42895972,3.776965223,-0.034819319,5.105458544,52,2
,22.42895972,3.776965223,-0.034819319,0.114803164,54,0
,208.3341333,3.778855997,-0.798691755,0.027284954,65,1
Proxima Centauri,1.433843159,3.78001955,-1.073930178,5.54E-05,75,1
LP 271-25,10.54216581,3.781328546,0.583114503,1.22E-06,79,1
,217.392071,3.781328546,0.215431807,0.183638557,55,1
USNO 738,22.22972399,3.781546713,0.805120384,6.85E-05,75.5,1
,17.58417936,3.783801096,0.274656647,0.014318894,72.5,1
L 260-093,163.9354429,3.785182815,-0.909723784,0.005198618,72,0
LTT 14271,169.4925088,3.785837314,0.733387352,0.724424497,55,0
,200.0008333,3.786637256,0.520020851,0.000478451,72,0
,15.13961533,3.788237141,-0.132266868,0.034667964,67,0
,114.9439787,3.788818918,-0.208246869,0.001994653,73,1
,434.782992,3.789837027,-0.25458536,0.731127845,55,0
,227.2734606,3.790418803,0.622588033,0.148579658,65,1
LP 98-79,9.697780235,3.793254963,1.046092176,5.75E-06,76.5,1
LP 440-38,149.254848,3.795218458,0.283354204,0.000697983,72,0
Wo 9485,24.1033036,3.795218458,0.201934594,0.067288751,65,1
LTT 14280,20.9723127,3.796163845,0.1046034,0.021277369,70,1
LP 174-355,196.0792814,3.798418229,0.870453876,0.001659066,72,0
LTT 5754,344.8280695,3.800018114,-0.144716884,0.063087177,64,1
,185.1860852,3.800818056,1.414269382,0.515211873,55,1
,6.315886545,3.802999718,-0.20402899,0.001027669,73,1
,14.33828751,3.804163271,0.927177076,0.229070194,63,0
Sigma Bootes,15.61131248,3.806999431,0.522929733,3.467580143,42,0
,25.77966368,3.808817482,0.592742903,0.08549635,70.5,1
,256.4109064,3.811508198,-1.156949672,2.187845701,48,0
LTT 14312,149.254848,3.81158092,0.173951149,0.194072969,60,1
LP 98-132,140.8462538,3.819653068,1.022297521,0.003466405,72,0
,21.93742641,3.82183473,0.323147711,1.819754336,62,1
Alpha Centauri,1.468629924,3.823071004,-1.036201977,1.541733213,52,0
,1.468629924,3.823071004,-1.036201977,0.452879971,60,0
,222.2229722,3.824961778,-1.275399351,0.870957683,55,0
,384.6158179,3.83070682,1.125853723,1.247397049,50,1
Alpha Cir,18.45922093,3.832888481,-1.103775308,15.70575104,40,0
,18.45922093,3.832888481,-1.103775308,0.121326323,65,0
,18.73549472,3.840887907,0.343684419,0.038719584,65,1
,18.73549472,3.840887907,0.343684419,0.031617416,72,0
,18.73549472,3.840378853,0.34414984,0.028308966,65,1
LTT 5845,21.98560714,3.841542406,-0.079557925,11.8046366,42,2
,19.02017634,3.844742176,0.470569855,0.041680437,60,1
LTT 14363,120.4833111,3.846123895,1.156600606,0.005859903,73,1
LTT 5855,250.0006667,3.847287448,-0.383303393,0.101847719,62,1
LP 858-23,250.0006667,3.847651058,-0.383448837,0.000165888,72,0
,23.15534972,3.852377991,0.299760299,6.730396415,60,2
BS 5497,322.5811618,3.853250656,-0.432288967,8.242234458,42,2
,322.5811618,3.853323378,-0.432259878,1.258939641,49,1
,15.2085406,3.857395813,0.291789962,0.040172742,65,0
LP 801-9,144.9286862,3.860159251,-0.288124771,4.70E-05,72,0
LTT 14377,222.2229722,3.860450139,0.050847259,0.331113157,58,0
,19.81039937,3.863068133,-0.018180513,0.001659066,72,0
,212.7667408,3.866122459,0.675035177,0.051515364,72,1
LTT 5883,208.3341333,3.868958619,-0.420682527,0.008163897,73,1
LTT 5884,208.3341333,3.868813175,-0.42062435,0.005647934,73,1
,322.5811618,3.874267329,0.122551202,0.210846704,62,0
,20.58423392,3.874267329,-0.248011287,3.221253745,45,2
,14.35882555,3.874776384,0.420915238,0.816574249,52,0
,18.66565275,3.875067272,-0.247225889,23.99207117,33,2
LTT 14397,232.5588562,3.877321655,0.173282106,0.515211873,55,1
LTT 14398,232.5588562,3.877321655,0.173253017,0.125879735,72,0
,14.87006361,3.878267042,-0.417250047,0.141892151,65,0
Xi Bootes,6.731822718,3.879357873,0.336964901,0.515211873,58,0
,6.731822718,3.879357873,0.336964901,0.063670944,64,0
Wolf 555,256.4109064,3.883212142,0.006574074,0.005494005,72,1
LTT 14408,163.9354429,3.883721196,0.219911486,0.005494005,72,0
,243.9031224,3.887939075,0.501084028,0.340390183,60,0
,11.52197597,3.888229963,0.337779388,0.448727739,62,0
,18.56186207,3.888666295,0.205657964,0.000228993,72,0
Ross 52,10.66529338,3.890702513,0.414661141,0.001317828,73.5,1
,10.66529338,3.890702513,0.414661141,0.00079405,72,0
CE Bootes,10.47620138,3.892666008,0.284575935,0.007941397,70,1
Ross 1041,116.2805031,3.893975005,0.624187918,0.001405594,73.5,1
LTT 14422,238.0959381,3.894193171,0.177180008,0.014856287,70.5,1
LP 222-015,243.9031224,3.896665721,0.721635468,0.000704442,72,0
LTT 14431,153.8472372,3.898920105,1.443736357,1.148161408,49,0
LP 914-54,62.11448466,3.899501881,-0.454629181,5.10E-06,78,1
,256.4109064,3.899792769,0.940296135,0.440537137,61,0
LP 441-33,166.6676667,3.901610821,0.316079128,0.000151291,75,1
LP 441-34,166.6676667,3.901683543,0.316137305,8.70E-06,77,1
,5.769664579,3.903137984,-0.363173929,0.143205128,65,0
,5.769664579,3.903065262,-0.363232106,0.018026624,72,0
,23.15534972,3.903283428,-0.067311531,7.44805379,40,0
,161.2913559,3.903865204,-0.826267957,0.65462256,55,0
BS 5581,243.9031224,3.903937926,0.869726655,2.910869775,48,0
BS 5573,25.19553476,3.905101479,0.000581776,3.467580143,61,2
USNO 741,24.45669575,3.905246923,0.26494098,0.000666567,72,0
,322.5811618,3.907355863,0.551727665,0.032503263,72,1
,17.73989994,3.910555633,-0.734929059,0.02376404,67,0
,11.20059623,3.911646464,0.99245239,6.66E-05,72,0
,222.2229722,3.914046292,1.043386916,0.036976833,65,1
LTT 5983,19.38844763,3.918336893,-0.158272274,0.052958706,70.5,1
,161.2913559,3.921536663,0.128485322,0.001819137,73.5,1
,158.7312087,3.921972995,0.100356432,0.003161384,73,1
,13.47134152,3.923281992,0.796190116,0.035312521,70,1
Ross 1042,232.5588562,3.923427436,0.622297145,0.007110409,72,1
,17.61510403,3.92568182,-0.801135215,0.030755712,65,0
Ross 1044,370.3708204,3.931135974,0.069260482,0.017215253,72,0
LTT 6010,243.9031224,3.936081074,-0.307265215,0.075848155,64,0
,11.76507664,3.93629924,0.835110958,1.009253342,49,0
,11.76507664,3.93629924,0.835110958,0.496575258,52,1
LP 801-53,204.0824493,3.93629924,-0.333008821,0.000456916,72,0
,22.082607,3.936808294,0.517897367,0.003371931,72,0
,17.73989994,3.937680959,0.101898139,0.032205256,65,1
GD 175,25.5819654,3.940808007,-0.121271294,0.000248784,37,1
Ross 1051,153.8472372,3.941098895,1.057262283,0.00823944,72,1
LTT 14491,25.38727852,3.944298665,1.13455128,0.095488249,58,1
LP 135-97,185.1860852,3.946480327,0.964614389,0.001367286,72,0
,454.5458212,3.948589266,1.121141334,0.772670804,55,1
,200.0008333,3.949243765,0.437437688,3.732742901,45,0
,16.08754177,3.949970985,0.438426708,0.020697474,67,0
LFT 1175,294.1182137,3.957097747,0.422427857,0.141892151,68,1
Ross 1047,128.2064282,3.958043133,0.05846853,0.003800854,73,1
,25.06930788,3.959570296,-0.276780131,0.12822013,60,0
,25.06930788,3.959570296,-0.27532569,0.091190364,62,0
,144.9286862,3.961024737,0.341270046,0.000839168,72,0
,384.6158179,3.964879006,-0.874235422,55.98682059,58,2
,384.6158179,3.96429723,-0.874089978,2.729112271,49,0
,14.7172218,3.96713339,-0.173689349,0.000373106,74,1
,23.64771341,3.969169607,0.316777259,0.002031739,72,0
,500.0003333,3.971642157,0.01701696,0.416851479,60,1
,200.0008333,3.972732988,0.339786517,0.744721199,55,0
,200.0008333,3.97280571,0.339902872,0.340390183,57,0
,185.1860852,3.973023876,-0.434208829,0.787036538,55,0
,138.8900889,3.974769205,0.80128066,0.000765327,72,0
ADS 9544,16.98774933,3.976441812,-0.014689855,0.288385548,60,0
,16.98774933,3.976441812,-0.014689855,0.288385548,72,0
Wolf 561,303.030853,3.976805423,-0.041626103,0.092885803,65,0
Beta Cir,19.38844763,3.98625929,-1.001528102,7.944090424,33,0
,20.71198594,3.988295507,1.178737199,3.311505842,48,0
,196.0792814,3.991131667,0.058584885,0.000823851,72,0
,22.47932849,3.9958586,-0.306479817,0.031909982,65,1
,133.3345833,3.998912927,-0.199520222,0.001379938,73,1
,6.359515647,4.00044009,-0.11274827,0.002088663,75,1
Nu(2) Lup,15.85838209,4.007348685,-0.835401846,1.202275306,52,0
LTT 6126,33.44979991,4.008366793,-0.807272957,9.728558586,48,0
LP 68-73,222.2229722,4.009384902,1.18734749,0.001802459,72,0
,17.83466538,4.010475733,-0.807389312,0.138025009,55,0
,17.83466538,4.010475733,-0.807389312,0.104701257,72,0
,166.6676667,4.010693899,-0.459748814,0.001147772,73,1
,185.1860852,4.011857452,-0.059370283,0.04874562,67,0
BPM 90688,10.93231219,4.012657394,0.369224403,0.009373471,70,1
LTT 6139,200.0008333,4.013820947,-0.166155345,0.222827093,62,0
,238.0959381,4.015057222,0.027954357,0.235488212,63,0
Eta Crb,16.78846094,4.019202379,0.531743645,1.380406108,52,0
,16.78846094,4.019202379,0.531743645,1.009253342,52,0
Ross 508,11.76507664,4.021165875,0.308225146,0.000405353,74,1
,238.0959381,4.02560192,0.655400223,9.29068032,40,0
,238.0959381,4.02560192,0.655487489,1.235960286,51,0
LTT 6168,238.0959381,4.027492693,-0.444506272,0.143205128,63,1
,250.0006667,4.03694656,0.048374709,0.044867702,70,1
LTT 14593,227.2734606,4.037164726,0.188001049,0.051043045,65,1
LTT 6180,16.19153436,4.038037391,-0.154112573,0.390822872,62,0
LTT 6181,16.19153436,4.038255557,-0.15393804,0.212797741,62,0
,20.84133548,4.036292061,-0.124791042,0.000258121,72,0
,250.0006667,4.039273666,-0.841597765,0.457070624,55,0
,238.0959381,4.039928164,0.453145651,0.017535324,70,1
,19.57799089,4.049018421,0.751509687,0.000717539,72,0
,232.5588562,4.052000025,-0.440753814,0.001513079,73.5,1
,6.084539615,4.053381744,-0.713956019,0.006024084,73,1
,113.6378303,4.054908907,0.251821922,0.093745307,55,1
,161.2913559,4.057308734,0.506494549,0.000432349,72,0
LP 176-55,196.0792814,4.066762601,0.810094572,0.001235541,72,0
,250.0006667,4.066835323,0.664650468,0.016746067,70,1
Ross 512,20.6692259,4.067562544,0.251996455,0.001096111,73.5,1
,25.32304023,4.069744205,-0.233437787,15.13763131,58.5,2
,14.25672098,4.071562257,0.312093959,0.001922501,74.5,1
L 1272-021,14.25672098,4.071562257,0.312093959,0.000178573,76,1
L 480-069,12.26851253,4.072507643,-0.633147275,0.000954667,74,1
LTT 14636,18.80586208,4.073671196,0.3895284,0.002581505,72,0
ADS 9716C,21.2844311,4.076071024,0.698044434,0.359731282,63,0
Ross 802,13.10174725,4.07628919,-0.210166731,0.001235541,74,1
ADS 9716A,21.2844311,4.076434634,0.697549924,0.420708748,62,0
ADS 9716B,21.2844311,4.076434634,0.697549924,0.346718823,72,0
,17.16237918,4.091706265,-0.759276402,3.564733737,45,2
,13.65478913,4.093960649,0.761981663,0.001643854,72,0
,13.65478913,4.094033371,0.761952574,0.000501,72,0
L 768-119,9.027535636,4.09861486,-0.326202037,0.001258513,73.5,1
,250.0006667,4.102614573,-0.510188829,0.003161384,72,0
CVS 101522,25.38727852,4.103123627,-0.161064801,0.724424497,43,0
Steph 21187,333.3338333,4.105523455,0.461406877,0.05011136,67,1
,333.3338333,4.105668899,0.461203255,0.003800854,72,0
Psi Ser,19.7712817,4.108141449,0.046658469,1.541733213,55,0
,19.7712817,4.108141449,0.046658469,0.005494005,72,0
Alpha Ser,20.12901007,4.109377724,0.114871754,31.05083181,62,2
,13.31041395,4.111341219,1.329242758,0.001994653,73,1
Lambda Ser,11.93294596,4.119049757,0.131045138,2.0893717,50,0
,222.2229722,4.119049757,-1.011825545,0.009373471,72,1
,13.6176999,4.119995143,-0.632507321,0.636781414,56,0
,13.6176999,4.119995143,-0.632507321,0.001246974,37,1
,126.5835952,4.122031361,-0.161646578,0.004404376,72,1
LTT 14685,217.392071,4.126103796,0.030136018,0.440537137,58,0
,434.782992,4.133666889,-0.863298026,0.084712476,72,0
Wolf 587,178.5723619,4.134830442,0.019373155,0.002909883,72,0
LTT 14695,17.67728138,4.135412218,0.610138018,0.001485461,72,0
,208.3341333,4.137448436,0.893521311,0.005700197,73,1
,26.04806777,4.137812046,0.080750567,19.41168454,32,1
LTT 14698,217.392071,4.140575484,1.301492023,0.077973245,65,1
,172.4147598,4.142320813,0.517897367,0.001613849,77,1
,21.10494848,4.144138865,0.192451639,0.069814118,70,1
Beta Tra,12.19396207,4.148284022,-1.094699596,9.463415521,42,2
LTT 14713,188.6801286,4.14893852,0.233030544,1.127204081,51,0
Chi Her,17.40089138,4.14930213,0.743335728,3.767283249,49,0
LFT 1231,20.54199982,4.150320239,0.609265353,0.007309626,73,1
LFT 1232,20.54199982,4.150320239,0.609119909,0.001958245,72,0
LTT 6348,212.7667408,4.152283735,-0.421322481,0.076550004,65,0
USNO 746,23.75998724,4.158828719,0.593411946,0.000205031,72,0
,108.6971855,4.161083103,0.616857535,0.000346601,72,0
,23.15534972,4.162464822,0.664795912,3.076266491,40,2
Gamma Ser,11.90463466,4.163192042,0.276169265,3.564733737,46,0
,16.98774933,4.163773819,-0.724689794,0.151342097,65,0
LTT 14744,476.1908262,4.170173359,1.116254412,0.301977423,55,1
,163.9354429,4.173300408,0.620377283,0.001958245,76,1
LFT 1237,22.52992422,4.173664018,0.486568707,0.275405438,60,0
,227.2734606,4.17410035,0.448782328,0.208913555,62,0
,22.63180274,4.175118459,-0.779987643,0.416851479,55,2
LTT 14752,384.6158179,4.176500178,1.143888792,0.313310724,55,1
,10.21004829,4.176500178,-0.1376483,0.005700197,70,1
LTT 6378,30.12601597,4.177954619,-0.272474985,5.105458544,48,0
,25.00666791,4.178172785,0.264388293,0.001379938,72,0
,256.4109064,4.181590722,-1.46438942,0.483041549,60,0
,256.4109064,4.181590722,-1.46438942,0.022075915,72,0
,212.7667408,4.185008658,0.706363837,0.002227767,72,0
Rho Crb,166.6676667,4.185008658,0.583870812,1.659628176,50,0
LP 861-12,204.0824493,4.186172211,-0.402240215,0.001819137,72,0
,16.35007374,4.187699374,0.529125652,0.002311376,73,1
,23.53649659,4.18828115,1.078613478,0.04874562,70,1
LP 329-20,222.2229722,4.188353872,0.534012573,0.001922501,72,0
LP 329-19,222.2229722,4.187772096,0.534041662,0.000366295,72,0
L 1346-53,10.07694796,4.191917253,0.362039465,0.000831474,73,1
Theta Draconis,20.54199982,4.192935362,1.024479182,9.121098046,48,2
ADS 9909,24.33775159,4.195844244,-0.187855605,5.970876549,46,2
,24.33775159,4.195844244,-0.187855605,5.012268891,46,2
,24.33775159,4.195844244,-0.187884694,0.619426512,58,0
LP 684-17,16.56636234,4.19606241,-0.102421738,0.000148529,74.5,1
,23.26298217,4.196135132,-0.186517519,0.487511298,58,0
,23.26298217,4.196135132,-0.186517519,0.288385548,62,0
,18.32412148,4.197444129,0.442993653,0.420708748,58,0
LTT 6409,24.39707858,4.199625791,-0.545851724,0.239866482,59,0
,24.39707858,4.199625791,-0.545851724,0.125879735,61,0
,24.39707858,4.199625791,-0.545851724,0.01819343,65,1
,17.10377099,4.200716621,-0.34365533,0.277953859,63,1
,30.03558075,4.201662008,-0.784700032,10.47249278,72,0
,12.49775451,4.202825561,0.685739863,0.293747301,58,0
,13.8051942,4.202389229,0.685798041,0.000337155,72,0
,20.88481219,4.205588999,-1.205469826,0.492022407,58,0
,21.69965921,4.206098053,1.409586082,0.383689204,60,1
LTT 14795,27.32850533,4.207552494,0.148702052,0.015556477,73,1
,263.1585281,4.209297823,0.676722329,0.216754142,63,0
,20.08862369,4.209734156,0.606763714,0.023116373,70,1
,232.5588562,4.210752265,0.106494173,0.001940291,72,0
,21.93742641,4.211261319,0.470831655,0.001958245,72,0
,23.31717485,4.211334041,0.831387589,0.051992054,68,1
,21.32978029,4.212861204,-0.169500559,0.000519803,72,1
,13.29277079,4.213588425,-0.971828416,0.220784102,63,0
,238.0959381,4.220133409,1.3447471,0.005494005,71.5,1
,156.2510667,4.222751403,0.926304412,0.017861346,70,1
,142.8583095,4.223405902,-1.221381411,0.000559552,72,0
