Additional remarks (names LTT LFT wolf ross etc),Distance in Parsecs,right ascension in rads,declination in rads,Luminosity in ('Sol's),Spectrum type,Size
,243.9031224,6.180138159,0.362039465,0.001046776,72,0
,243.9031224,6.180210881,0.362010376,3.47E-05,72,0
,9.328911082,6.181447156,-1.239387391,0.111674308,63,0
,188.6801286,6.18370154,1.024391916,0.325069367,60,0
,188.6801286,6.183774262,-0.575667765,0.413029575,61,0
Gamma Cepheus,15.04868304,6.18406515,1.350070354,10.28133894,61,2
Iota Pisces,13.8051942,6.184501482,0.093462381,3.698519236,47,0
,185.1860852,6.186028645,1.054440668,0.008163897,72,1
ADS 16923,178.5723619,6.188573917,0.350607558,0.130604039,62,1
,178.5723619,6.188573917,0.350607558,0.006024084,72,0
Ross 248,3.221785526,6.193446295,0.766548607,0.000105634,76,1
LTT 9665,232.5588562,6.194318959,-0.020100375,0.034988758,70,1
,25.19553476,6.196500621,-0.230005307,8.71056132,29,0
,25.19553476,6.196500621,-0.230005307,0.021873512,72,0
,12.2236729,6.197591452,0.533168998,0.00023325,72,0
,8.150617542,6.198318672,0.632885476,0.000539311,72,0
,17.99488152,6.201954775,0.564032237,0.006024084,75,1
,17.99488152,6.201809331,0.56321775,0.001940291,34,1
,204.0824493,6.202609273,1.125097413,0.010962353,71.5,1
,22.18046745,6.203772826,0.372133285,0.002050539,72,0
LP 823-4,90.09194012,6.20886337,-0.271544143,0.000114764,72,0
,18.02727134,6.210317811,0.627911287,0.031040305,70,1
,200.0008333,6.212790361,-0.855356778,0.000501,72,0
Ross 249,15.25484126,6.219989844,0.8506153,0.003019092,71.5,1
RST 4134,227.2734606,6.221371563,-0.22226768,0.051043045,70,1
,188.6801286,6.222244227,-0.45492007,0.003466405,73.5,1
,5.650895313,6.224716777,0.037291868,0.007045217,72,0
Rob 379,212.7667408,6.22515311,0.171420421,0.001471841,74,1
Steph 2166,250.0006667,6.226752995,0.141022604,0.015132499,71,1
,21.2844311,6.228134714,0.511323293,0.000203151,39,1
LTT 17022,400.0004167,6.22871649,0.045320383,0.630943081,57,0
BPM 68764,250.0006667,6.229298267,-0.494277244,0.363059998,61,0
,208.3341333,6.230461819,0.524907773,0.069174027,68,1
LP 763-12,151.5162515,6.230461819,-0.142564311,0.000831474,72,0
LTT 17025,129.8714132,6.230898152,0.168715161,0.003697265,71,1
LP 291-24,222.2229722,6.232498037,0.667035751,0.000911698,72,0
LTT 17035,185.1860852,6.236061417,0.116878882,0.002420313,72,0
LTT 17037,416.6670667,6.237515858,1.349546755,3.597719439,45,0
LP 823-8,192.308559,6.238679411,-0.227503668,0.000199443,72,0
,10.37879512,6.23933391,1.313622062,0.258208858,63,0
,10.37879512,6.23933391,1.313622062,0.001994653,72,1
,322.5811618,6.239915686,-0.099978277,0.139302202,64,1
,192.308559,6.24217007,0.501607627,0.040919646,70,1
,256.4109064,6.245951616,-0.701215116,0.002629501,74,1
,222.2229722,6.246678837,0.897215591,0.001674417,72,0
,232.5588562,6.24784239,0.137590123,0.002936809,73,1
,25.19553476,6.249151387,-0.383012504,0.024884061,70.5,1
,29.41743214,6.250387662,0.494888109,0.870957683,61,0
,250.0006667,6.251914825,-0.065217136,0.001431728,72,0
,144.9286862,6.2531511,-0.097476639,0.006605307,72,1
LTT 9795,212.7667408,6.255187317,-0.674947911,0.205100268,63,0
LP 704-15,178.5723619,6.260350583,-0.222384036,0.001870105,74,1
,178.5723619,6.260277861,-0.222413124,0.001785933,74,1
,13.88164948,6.261877746,0.40212386,0.003434623,72,0
,181.8190985,6.262168634,0.340310115,0.001802459,72,0
LP 291-34,169.4925088,6.262677688,0.669391946,0.002207342,72,0
LTT 17065,212.7667408,6.263841241,0.875573508,0.870957683,52,1
,17.67728138,6.265659293,0.128892565,0.005494005,73,1
,16.67667087,6.266241069,0.810705438,0.03435011,70.5,1
BS 9074,277.7783778,6.26980445,0.583754457,1.73784797,48,0
USNO 786,16.73237885,6.270968002,0.828798684,8.87E-05,72,0
LTT 9828,185.1860852,6.270968002,-0.761836218,0.002227767,77,1
LFT 1844,128.2064282,6.271113447,-0.586750606,0.001046776,74,1
,256.4109064,6.278167486,-0.292808071,0.027284954,71.5,1
,21.98560714,6.280349147,-0.636899733,0.602544603,61,2
LTT 17087,24.51660524,6.280421869,0.449131394,0.015132499,63,1
BS 9088,12.57609055,6.281221812,0.468039128,0.65462256,53,0
Patrick 4590,393.5197945,-1.848547564,0.711926956,0,50.37090669,0
Patrick 7134,399.4517049,0.398536448,1.007399282,0,51.35756585,0
Patrick 6342,416.0078034,1.299496596,0.185187412,0,51.75041295,0
Patrick 7574,442.8028396,-2.030746492,-0.112709104,0,50.64301261,0
Patrick 4475,452.3573144,0.338285259,0.166617115,0,49.9815165,0
Patrick 4693,460.3264026,-0.179298949,0.61101653,0,52.65588857,0
Patrick 6883,460.8617887,-2.915711772,-0.577381566,0,51.36204193,0
Patrick 4353,461.3635675,-1.871112225,-0.14054858,0,50.05652573,0
Patrick 5880,461.9158977,-1.140510994,-0.088940191,0,50.16030852,0
Patrick 6527,463.9763286,0.892031204,-0.798443972,0,52.53612323,0
Patrick 4221,465.030882,-1.501406444,-1.313434469,0,52.59387432,0
Patrick 3868,468.1657308,1.735594482,-0.747269212,0,50.54348428,0
Patrick 7070,468.387122,-1.6343872,-0.897031965,0,52.99413838,0
Patrick 6977,470.8570031,0.364557208,-0.412795209,0,52.68060918,0
Patrick 7461,478.0620166,-0.861063647,0.058947674,0,51.32290038,0
Patrick 7174,478.0730683,2.11987237,0.619431064,0,51.91581269,0
Patrick 5006,478.1285145,-0.450101817,-0.015461197,0,51.15665061,0
Patrick 6910,482.6070655,1.27569539,0.082712893,0,49.73406426,0
Patrick 7292,482.69829,-0.898435969,-0.780629303,0,52.56844619,0
Patrick 5936,483.1655429,-2.440235399,1.159589305,0,49.29140527,0
Patrick 5917,483.5075302,1.044571665,-0.870617704,0,51.46596658,0
Patrick 5470,483.5633393,-2.403951218,0.230858052,0,52.76451518,0
Patrick 5473,484.2919875,1.565198095,-0.336093356,0,50.95261316,0
Patrick 6338,491.4500614,0.792587223,-0.310419442,0,50.94006059,0
Patrick 4032,491.972127,-0.600232605,-0.812969744,0,49.61377517,0
Patrick 7149,492.3974345,0.403846127,0.333376894,0,49.42061419,0
Patrick 3852,493.5537695,-1.233427932,-0.444234252,0,51.58744845,0
Patrick 5671,493.5725124,1.452880245,0.613878274,0,52.69764545,0
Patrick 4410,493.927716,-2.033814869,0.475565096,0,50.80909703,0
Patrick 5667,495.28683,-1.397392956,0.8889576,0,49.06029689,0
Patrick 4635,496.3733303,-2.100657611,1.312540295,0,50.90250942,0
Patrick 7316,496.8042241,-1.471854262,-0.53190613,0,51.12656036,0
Patrick 4049,497.1401906,-0.375396331,0.653342388,0,52.18278116,0
Patrick 3903,497.5579473,2.158003383,-0.096425482,0,49.00993815,0
Patrick 4848,497.7268682,-2.90248087,-0.619500179,0,49.39915738,0
Patrick 4923,497.9466215,2.004035549,-1.062000128,0,49.73294099,0
Patrick 5978,498.3318398,-2.170498615,-0.935784581,0,52.5500253,0
Patrick 6546,498.7812661,0.871460796,0.228087694,0,52.41546512,0
Patrick 6023,498.7813602,0.570749885,-0.057423687,0,51.76837184,0
Patrick 7658,498.7894226,-2.490533491,0.265562931,0,50.13555922,0
Patrick 5245,498.8930215,1.706616908,1.08445628,0,49.15826191,0
Patrick 7481,498.9799166,2.760275105,-0.716216254,0,49.92524112,0
Patrick 3846,500.5281842,-2.777322636,0.634483851,0,49.24611413,0
Patrick 6285,501.5688641,-0.992476538,-0.310209373,0,49.84952945,0
Patrick 5232,501.648046,2.482355242,0.329852839,0,50.49782461,0
Patrick 6753,501.7131825,-1.283495112,0.03682846,0,51.87770637,0
Patrick 5792,501.7328432,0.400930301,1.213137321,0,50.13108685,0
Patrick 6592,501.8632776,2.857894915,0.018966481,0,49.25122189,0
Patrick 6378,502.1412721,-0.383618782,1.317485053,0,49.8454493,0
Patrick 5985,502.938104,-1.605803684,0.426000046,0,49.8909691,0
Patrick 7088,503.0713039,-1.424048604,-0.40651311,0,52.18053389,0
Patrick 5764,503.2366624,2.627317359,0.354134996,0,49.3708098,0
Patrick 5219,504.6024561,-0.358241633,-0.527969968,0,51.37072699,0
Patrick 5741,505.0263517,-1.213312835,0.864478784,0,51.51844536,0
Patrick 4940,505.3670741,-1.18955172,0.427583408,0,49.71018443,0
Patrick 5471,505.5447422,-1.324591969,0.553964546,0,49.44071962,0
Patrick 4269,505.6547257,-0.109233441,0.67253584,0,50.3265371,0
Patrick 4185,505.7732981,-0.522406827,0.027413879,0,51.39197949,0
Patrick 5114,505.8683719,-2.058979051,-0.113729359,0,52.8468665,0
Patrick 4980,506.0966542,-2.470154127,0.08062309,0,52.44615422,0
Patrick 6241,506.724486,-1.023955632,-0.842549771,0,49.05815756,0
Patrick 6723,506.7621008,-0.583637899,-0.592112279,0,50.69513844,0
Patrick 4123,506.9411784,-0.801406798,-0.674076692,0,51.55793879,0
Patrick 6549,506.9797049,-0.240076916,0.61198267,0,52.30717828,0
Patrick 4856,507.0352269,-1.2497557,0.178242586,0,52.40258442,0
Patrick 5419,507.0619715,-0.033808648,-0.608951963,0,52.31661091,0
Patrick 5619,507.0831214,0.596564403,0.505472105,0,50.38080338,0
Patrick 7433,507.4258055,-0.881339333,0.471785265,0,49.95007752,0
Patrick 6094,507.4922376,-1.939264859,0.663080438,0,51.62674434,0
Patrick 5538,507.7740933,-1.226991932,0.460606017,0,49.60983731,0
Patrick 4551,508.1335541,-0.854762714,0.748981675,0,51.15785601,0
Patrick 5528,508.1533382,-2.251778807,-0.11284013,0,52.27276297,0
Patrick 6981,508.346212,0.022701474,-0.666602647,0,49.79071056,0
Patrick 3961,508.5516037,1.804198524,0.583503399,0,50.93624964,0
Patrick 6778,508.8995511,0.806830216,-0.305423812,0,49.10506863,0
Patrick 4577,509.7089672,-1.0005067,-0.824664938,0,49.77209769,0
Patrick 6800,509.9535216,0.950006208,0.617499459,0,49.18352306,0
Patrick 5887,510.0003942,2.15653362,-0.837062333,0,50.48256255,0
Patrick 7282,510.0339304,1.341464249,-0.291122069,0,52.73812483,0
Patrick 6064,510.5359329,-0.034397168,-0.97042198,0,50.88632491,0
Patrick 4225,510.8111255,0.670041532,-0.047356496,0,49.80415,0
Patrick 7463,511.0688817,-1.33895482,-0.300592692,0,51.83227791,0
Patrick 6955,511.1478791,0.311237219,0.810195323,0,50.6682403,0
Patrick 7303,511.208295,0.97266363,-0.867681627,0,51.986298,0
Patrick 5530,511.9097923,1.343206265,0.184853963,0,52.57634804,0
Patrick 6457,512.2154043,2.875467591,-1.018393805,0,52.34530231,0
Patrick 4885,513.3559788,1.1609375,-0.321397763,0,51.20847369,0
Patrick 4829,513.5098192,-0.575688318,1.470008076,0,52.34570457,0
Patrick 7206,513.6776247,-1.444789334,0.439107923,0,50.99923434,0
Patrick 6853,513.686422,0.486367636,0.468180938,0,52.72152924,0
Patrick 4902,513.8079821,-0.512887123,0.868166079,0,49.13263118,0
Patrick 6802,513.8216984,0.630365401,0.064358911,0,50.4654204,0
Patrick 5252,514.2195636,0.538612687,-0.727091967,0,49.79761546,0
Patrick 7083,514.4751506,2.015198581,-0.124208685,0,49.00592456,0
Patrick 6471,514.556541,0.090039374,0.993055465,0,49.51189167,0
Patrick 5445,514.8549746,1.707609308,0.395730548,0,51.31769468,0
Patrick 3853,515.9773255,-1.812985568,0.634077634,0,49.19181623,0
Patrick 6909,516.8410194,2.218115102,0.519339018,0,51.95296923,0
Patrick 5878,516.9273917,1.691072433,0.743641263,0,50.23913153,0
Patrick 4892,517.5137297,0.444501786,-0.361613603,0,52.01758255,0
Patrick 7375,517.8177323,-1.799462833,0.593892144,0,49.99246379,0
Patrick 4646,518.3192853,-0.534528305,-0.203608911,0,49.01739772,0
Patrick 4887,519.2101499,2.410656402,-0.929009749,0,52.51174621,0
Patrick 6902,519.5296607,0.475271202,1.034155954,0,50.69793862,0
Patrick 5768,519.6577109,1.588236697,0.401102353,0,52.54239923,0
Patrick 7309,519.6647422,-2.057774948,0.603017292,0,51.85971353,0
Patrick 6629,519.7518149,-2.511434283,-0.100340556,0,50.06157744,0
Patrick 5375,520.5128755,1.996640471,0.354700763,0,50.75534286,0
Patrick 3872,520.7270482,-0.552729774,-0.601593103,0,49.65130318,0
Patrick 5711,520.7819741,2.26590109,-0.247452112,0,50.24368723,0
Patrick 6606,520.9216864,-1.542620121,-0.843470472,0,49.69498711,0
Patrick 5998,521.2911904,2.87388906,-0.274181967,0,50.25861757,0
Patrick 5329,521.3839987,1.255320209,-1.008956163,0,52.62236595,0
Patrick 5811,521.7614204,-0.750398902,-0.028059881,0,51.429672,0
Patrick 6152,522.1553571,3.129622913,0.271501581,0,51.30352229,0
Patrick 5100,522.6401152,2.848147689,0.117321632,0,51.86760303,0
Patrick 6203,522.7705956,-1.021322806,1.082350299,0,51.46370722,0
Patrick 4981,523.3310009,1.699944035,-1.06511219,0,50.760125,0
Patrick 4309,523.6548215,-2.939516624,0.019218021,0,50.58918826,0
Patrick 7506,524.0377284,2.337132885,0.290993183,0,51.27811879,0
Patrick 4250,524.2883188,2.44696553,-0.091564839,0,51.58591696,0
Patrick 7009,524.4033506,-1.29745161,0.860617651,0,49.11942983,0
Patrick 6698,524.8033777,0.055225393,0.866791258,0,51.40368139,0
Patrick 5782,524.8507218,1.031277741,1.337899235,0,51.60961471,0
Patrick 4716,524.9090253,-2.285507014,-0.295640812,0,52.66781644,0
Patrick 5145,525.4332995,2.046043037,-0.688086923,0,51.71312539,0
Patrick 5933,525.9338014,0.983805635,1.065244965,0,52.89115482,0
Patrick 4069,526.516724,2.787918458,-0.792646851,0,50.25608879,0
Patrick 4379,526.7014319,2.404482771,-0.060863731,0,50.21129801,0
Patrick 5863,527.3454123,2.401550608,-0.224861298,0,52.78768446,0
Patrick 4196,527.5069269,0.616227482,0.481515835,0,49.85427244,0
Patrick 6968,528.2823923,-0.673571374,0.046784952,0,51.94224169,0
Patrick 6584,528.9274248,2.649283047,0.081249995,0,49.37811482,0
Patrick 5665,530.000952,-2.503907725,0.298553661,0,52.38875539,0
Patrick 4278,530.1218705,0.929522165,-0.006051016,0,50.99078681,0
Patrick 5598,530.3403846,2.977001165,-0.235266212,0,52.27910379,0
Patrick 7295,530.4054175,-0.423419669,-0.573359755,0,51.19731047,0
Patrick 5018,530.4085944,1.396418576,1.296908782,0,49.95698694,0
Patrick 5327,531.0039198,2.063954731,0.468953086,0,49.02120686,0
Patrick 6304,531.1296249,0.587368213,0.425934727,0,52.77971185,0
Patrick 5314,533.4974334,-0.098385723,0.749061559,0,52.56750118,0
Patrick 6942,533.6340156,1.703437782,-0.503471276,0,52.01009279,0
Patrick 5455,533.8712939,2.16967492,-0.278659819,0,50.84671345,0
Patrick 4538,534.5511941,3.115312113,-0.928897068,0,52.77991305,0
Patrick 7069,534.6362388,0.833548682,0.867549777,0,51.13945238,0
Patrick 6217,536.1490569,2.311495711,-0.654796565,0,52.37914466,0
Patrick 4809,536.7282784,1.572427055,-0.521829892,0,49.35480651,0
Patrick 6907,536.7535248,-3.024697743,1.320711159,0,50.68029614,0
Patrick 4286,537.3600296,-0.718887884,-0.47227101,0,49.45695988,0
Patrick 6066,537.3973469,-3.062943405,0.859239454,0,51.96491176,0
Patrick 5345,537.5502747,0.099448423,-0.625304618,0,52.8070333,0
Patrick 6897,537.5941617,-0.883000898,-0.001722291,0,52.33411837,0
Patrick 6438,538.1547577,-2.052549159,1.218529263,0,49.42708578,0
Patrick 5072,538.7085605,-3.093645618,0.126967158,0,51.44085796,0
Patrick 4435,539.8129256,-1.148811945,0.165161641,0,51.536974,0
Patrick 4445,540.8855136,1.930436769,-0.523833472,0,51.45610138,0
Patrick 6598,540.9685474,2.043189281,-0.428400515,0,49.69188276,0
Patrick 4370,541.0410657,2.068228883,-0.459610785,0,51.49257069,0
Patrick 5979,542.5302077,0.634008746,-0.283368912,0,49.4841634,0
Patrick 5803,542.6713071,-0.015701329,0.729819723,0,51.09244959,0
Patrick 6130,542.7248602,0.062594144,-0.773493967,0,50.73138031,0
Patrick 5859,542.8300107,-1.761819714,-0.539998871,0,49.27036549,0
Patrick 3930,543.2275304,-2.649276792,-0.212905123,0,50.36572034,0
Patrick 6812,543.3428714,-0.827402829,0.199766197,0,50.17619071,0
Patrick 5341,543.4751461,3.088510594,0.246716727,0,49.38511311,0
Patrick 5073,545.0931925,-2.638485322,-0.409551399,0,50.08884988,0
Patrick 7387,545.5778385,3.046780064,1.142190787,0,49.74198808,0
Patrick 6156,545.8120244,1.402796331,-0.790119895,0,50.14781254,0
Patrick 6082,545.868207,-2.348912154,-0.974527504,0,51.99568073,0
Patrick 4617,546.0651367,-0.271043406,1.238537028,0,51.69584175,0
Patrick 5127,546.1764491,2.776144718,-0.538757279,0,52.68734735,0
Patrick 4513,547.0407416,-2.597550597,0.553435597,0,50.50950358,0
Patrick 5102,549.0876885,-2.847348509,-0.404493223,0,51.67158598,0
Patrick 4246,550.3505394,-2.99771839,-0.741002419,0,50.92291631,0
Patrick 6040,550.3591794,-0.902961772,0.411790728,0,49.4272556,0
Patrick 6998,550.4376583,1.44899124,0.662142345,0,50.71259462,0
Patrick 5836,551.0468573,1.730201053,-0.774750904,0,51.69796774,0
Patrick 7268,551.2533937,3.013304526,-1.020508907,0,51.28760163,0
Patrick 5353,551.5914689,-0.805757021,-0.986525907,0,50.35253262,0
Patrick 5428,551.6325185,0.91453717,0.631209351,0,50.28838906,0
Patrick 7493,551.8197458,-0.949494881,-0.227666172,0,52.0665755,0
Patrick 5589,551.9106355,-0.966931492,0.750822237,0,51.33602228,0
Patrick 5278,551.9207077,0.829930783,1.049030098,0,50.92195332,0
Patrick 5340,552.057481,0.213940753,0.624790491,0,51.8351716,0
Patrick 7410,552.3288267,-0.904952455,0.820463596,0,50.96431382,0
Patrick 5271,552.8990455,-1.337670849,-0.908995316,0,50.7461241,0
Patrick 5866,553.1647716,-1.341018205,0.69063638,0,49.60948504,0
Patrick 7067,553.3038624,2.887266805,0.467979042,0,52.80404842,0
Patrick 5367,553.3870642,-0.173931154,0.818179232,0,51.48012518,0
Patrick 5358,553.8186239,2.469666496,-0.304864564,0,51.82110809,0
Patrick 7128,554.1603687,-1.083992407,-0.648762944,0,50.98554105,0
Patrick 7047,555.9832336,-2.753456392,1.117211134,0,52.15097336,0
Patrick 4732,556.530391,2.243999312,0.925029645,0,51.08618224,0
Patrick 6233,556.5582332,-2.696302277,0.425458948,0,50.70103128,0
Patrick 5875,557.3058698,2.086013665,0.508671973,0,51.59155703,0
Patrick 4046,557.4590468,1.098555653,0.034166402,0,50.17639027,0
Patrick 4636,557.5751771,2.494370398,-0.986176613,0,51.13993931,0
Patrick 4373,558.6364688,-0.50640513,1.105324345,0,50.21620137,0
Patrick 4734,558.7995604,0.850181018,0.5362465,0,50.87793193,0
Patrick 5684,558.9948584,0.954418437,0.639914837,0,49.72814703,0
Patrick 6442,559.0102033,1.472789908,-0.329587872,0,52.6934812,0
Patrick 4823,559.7364623,2.139041802,-0.273814607,0,50.44209634,0
Patrick 7379,559.9608372,-2.399092426,0.680613705,0,49.03179625,0
Patrick 5539,560.6069625,1.1791036,0.18405499,0,49.78870855,0
Patrick 6774,560.6858147,-1.381467482,0.82151369,0,50.01392591,0
Patrick 6767,561.2486903,1.547114761,0.228206847,0,52.0049661,0
Patrick 5212,562.1140568,-1.12204229,0.992077265,0,49.58299169,0
Patrick 7680,562.4512515,-1.934025134,0.468135522,0,49.4367144,0
Patrick 4129,563.1631051,-1.890036841,-0.447588145,0,49.55374428,0
Patrick 4364,563.4158481,-0.138303169,-0.784338801,0,50.48736563,0
Patrick 7432,563.5692178,0.762495131,-0.212431189,0,52.29736729,0
Patrick 6301,564.3465215,-1.037609555,-0.015866666,0,50.00733282,0
Patrick 4683,564.4590946,1.760079998,-0.360920448,0,52.06357976,0
Patrick 5052,564.4653128,0.344668159,0.916924313,0,50.82423459,0
Patrick 5452,564.7540651,2.046598639,-0.71856827,0,51.96100623,0
Patrick 4447,565.2279384,-2.560633888,0.805153139,0,51.45578276,0
Patrick 7124,565.4624283,3.107238406,0.555631926,0,50.96157626,0
Patrick 4951,565.5765749,1.546150473,0.659294462,0,49.3435792,0
Patrick 5096,565.9468452,-2.365130805,0.300126599,0,51.66741987,0
Patrick 6756,566.1270903,0.871785903,1.065173074,0,52.97430999,0
Patrick 6169,566.443487,2.63059873,-0.1640879,0,49.69775295,0
Patrick 3963,567.8678539,1.740812273,-0.91533092,0,50.17712115,0
Patrick 6950,568.1635726,1.001206081,-0.501037122,0,51.19383717,0
Patrick 5857,568.4920286,-0.785300382,1.067188205,0,51.66959094,0
Patrick 6786,568.9956604,0.58425999,0.503102145,0,49.95514963,0
Patrick 6181,569.6021342,-1.035392978,-0.716850924,0,51.85337408,0
Patrick 7583,569.6312318,2.390594972,0.658148462,0,50.37848766,0
Patrick 7284,570.4582174,1.69837624,0.917941539,0,50.88020231,0
Patrick 4681,570.5369654,2.224552146,0.28503463,0,49.99667073,0
Patrick 7528,570.8400487,-3.072470374,0.618218006,0,50.56596093,0
Patrick 4449,571.0116548,-1.68844749,0.752306263,0,49.80741191,0
Patrick 3848,571.5060928,-1.44986991,-0.732220986,0,49.34097835,0
Patrick 5376,571.9578746,-0.950419312,0.195757714,0,52.48783509,0
Patrick 5169,572.3431496,1.837154417,0.342766376,0,52.22497962,0
Patrick 4572,572.4259815,1.481837223,0.584281726,0,51.37280418,0
Patrick 6730,572.6853746,-1.273096728,1.07429002,0,51.8229972,0
Patrick 5412,573.5261021,-2.385906548,0.95240375,0,49.70586963,0
Patrick 7332,573.6778128,3.031725006,-0.173181385,0,50.07201203,0
Patrick 6760,573.7974614,1.005251835,0.51825691,0,49.63087972,0
Patrick 5283,574.1698958,3.040847326,-0.917584966,0,51.72279586,0
Patrick 7588,574.3721432,1.853690012,-0.848422795,0,52.63942775,0
Patrick 4820,574.4465015,2.8593539,-0.267821829,0,52.57606483,0
Patrick 5163,574.5119186,-3.029174862,0.338111827,0,50.07294772,0
Patrick 4581,575.0201273,1.569405618,0.546755686,0,50.11076168,0
Patrick 7450,575.6405637,1.17001944,-0.095993342,0,52.36728229,0
Patrick 4381,575.9380215,1.265002835,0.650563702,0,49.70913499,0
Patrick 5420,576.1450826,2.878324761,0.486451278,0,50.3561716,0
